Time	zen	dw_solar	Ics	McClear	G_nam
2015-01-01 00:00:00	85.723	60.178	50.645	35.419	NA
2015-01-01 01:00:00	94.665	0.775	0.034	0.112	NA
2015-01-01 02:00:00	105.941	0	0	0	NA
2015-01-01 03:00:00	117.636	0	0	0	NA
2015-01-01 04:00:00	129.599	0	0	0	NA
2015-01-01 05:00:00	141.576	0	0	0	NA
2015-01-01 06:00:00	153.104	0	0	0	NA
2015-01-01 07:00:00	162.713	0	0	0	NA
2015-01-01 08:00:00	165.652	0	0	0	NA
2015-01-01 09:00:00	159.117	0	0	0	NA
2015-01-01 10:00:00	148.372	0	0	0	NA
2015-01-01 11:00:00	136.565	0	0	0	NA
2015-01-01 12:00:00	124.554	0	0	0	NA
2015-01-01 13:00:00	112.672	0	0	0	NA
2015-01-01 14:00:00	101.15	0	0	0	NA
2015-01-01 15:00:00	90.047	9.443	13.043	13.204	NA
2015-01-01 16:00:00	80.142	136.128	147.646	154.627	NA
2015-01-01 17:00:00	71.553	307.877	314.248	330.048	NA
2015-01-01 18:00:00	64.862	447.6	447.015	468.044	NA
2015-01-01 19:00:00	60.758	533.623	526.607	550.897	NA
2015-01-01 20:00:00	59.781	558.083	545.2	570.957	NA
2015-01-01 21:00:00	62.084	511.263	501.138	526.622	NA
2015-01-01 22:00:00	67.325	404.525	398.435	420.528	NA
2015-01-01 23:00:00	74.877	251.342	248.262	265.135	NA
2015-01-02 00:00:00	84.018	79.632	79.463	84.532	NA
2015-01-02 01:00:00	94.52	0.643	0.057	0.182	NA
2015-01-02 02:00:00	105.805	0	0	0	NA
2015-01-02 03:00:00	117.5	0	0	0	NA
2015-01-02 04:00:00	129.465	0	0	0	NA
2015-01-02 05:00:00	141.44	0	0	0	NA
2015-01-02 06:00:00	152.966	0	0	0	NA
2015-01-02 07:00:00	162.585	0	0	0	NA
2015-01-02 08:00:00	165.589	0	0	0	NA
2015-01-02 09:00:00	159.13	0	0	0	NA
2015-01-02 10:00:00	148.415	0	0	0	NA
2015-01-02 11:00:00	136.616	0	0	0	NA
2015-01-02 12:00:00	124.605	0	0	0	NA
2015-01-02 13:00:00	112.718	0	0	0	NA
2015-01-02 14:00:00	101.188	0	0	0	NA
2015-01-02 15:00:00	90.072	11.205	12.906	10.922	NA
2015-01-02 16:00:00	80.152	136.863	147.488	136.352	NA
2015-01-02 17:00:00	71.542	303.95	314.49	304.134	NA
2015-01-02 18:00:00	64.826	441.728	447.76	439.396	NA
2015-01-02 19:00:00	60.692	527.258	527.88	521.195	NA
2015-01-02 20:00:00	59.688	550.803	546.984	541.038	NA
2015-01-02 21:00:00	61.969	507.513	503.37	497.2	NA
2015-01-02 22:00:00	67.196	402.203	401.001	394.101	NA
2015-01-02 23:00:00	74.741	249.502	250.951	243.404	NA
2015-01-03 00:00:00	83.883	80.413	81.749	74.868	NA
2015-01-03 01:00:00	94.385	0.683	0.089	0.235	NA
2015-01-03 02:00:00	105.665	0	0	0	NA
2015-01-03 03:00:00	117.362	0	0	0	NA
2015-01-03 04:00:00	129.327	0	0	0	NA
2015-01-03 05:00:00	141.301	0	0	0	NA
2015-01-03 06:00:00	152.826	0	0	0	NA
2015-01-03 07:00:00	162.452	0	0	0	NA
2015-01-03 08:00:00	165.517	0	0	0	NA
2015-01-03 09:00:00	159.137	0	0	0	NA
2015-01-03 10:00:00	148.452	0	0	0	NA
2015-01-03 11:00:00	136.663	0	0	0	NA
2015-01-03 12:00:00	124.653	0	0	0	NA
2015-01-03 13:00:00	112.759	0	0	0	NA
2015-01-03 14:00:00	101.22	0	0	0	NA
2015-01-03 15:00:00	90.091	10.865	12.806	11.774	NA
2015-01-03 16:00:00	80.156	136.017	147.441	143.85	NA
2015-01-03 17:00:00	71.523	302.343	314.865	313.355	NA
2015-01-03 18:00:00	64.782	438.438	448.646	447.887	NA
2015-01-03 19:00:00	60.618	524.968	529.299	529.202	NA
2015-01-03 20:00:00	59.588	530.29	548.91	548.922	NA
2015-01-03 21:00:00	61.847	507.098	505.732	505.275	NA
2015-01-03 22:00:00	67.061	401.473	403.687	402.578	NA
2015-01-03 23:00:00	74.6	249.423	253.745	251.597	NA
2015-01-04 00:00:00	83.744	81.292	84.131	79.803	NA
2015-01-04 01:00:00	94.234	0.813	0.134	0.324	NA
2015-01-04 02:00:00	105.523	0	0	0	NA
2015-01-04 03:00:00	117.22	0	0	0	NA
2015-01-04 04:00:00	129.185	0	0	0	NA
2015-01-04 05:00:00	141.16	0	0	0	NA
2015-01-04 06:00:00	152.683	0	0	0	NA
2015-01-04 07:00:00	162.312	0	0	0	NA
2015-01-04 08:00:00	165.437	0	0	0	NA
2015-01-04 09:00:00	159.136	0	0	0	NA
2015-01-04 10:00:00	148.483	0	0	0	NA
2015-01-04 11:00:00	136.704	0	0	0	NA
2015-01-04 12:00:00	124.693	0	0	0	NA
2015-01-04 13:00:00	112.796	0	0	0	NA
2015-01-04 14:00:00	101.247	0	0	0	NA
2015-01-04 15:00:00	90.105	10.123	12.744	11.326	NA
2015-01-04 16:00:00	80.153	136.028	147.507	141.278	NA
2015-01-04 17:00:00	71.498	299.095	315.375	311.031	NA
2015-01-04 18:00:00	64.731	411.995	449.674	446.469	NA
2015-01-04 19:00:00	60.537	427.557	530.856	528.557	NA
2015-01-04 20:00:00	59.48	241.697	550.97	548.94	NA
2015-01-04 21:00:00	61.719	188.887	508.225	505.764	NA
2015-01-04 22:00:00	66.921	211.088	406.49	403.054	NA
2015-01-04 23:00:00	74.453	102.187	256.645	252.186	NA
2015-01-05 00:00:00	83.601	34.208	86.608	80.811	NA
2015-01-05 01:00:00	94.079	1.132	0.194	0.425	NA
2015-01-05 02:00:00	105.377	0	0	0	NA
2015-01-05 03:00:00	117.076	0	0	0	NA
2015-01-05 04:00:00	129.041	0	0	0	NA
2015-01-05 05:00:00	141.015	0	0	0	NA
2015-01-05 06:00:00	152.535	0	0	0	NA
2015-01-05 07:00:00	162.167	0	0	0	NA
2015-01-05 08:00:00	165.349	0	0	0	NA
2015-01-05 09:00:00	159.127	0	0	0	NA
2015-01-05 10:00:00	148.51	0	0	0	NA
2015-01-05 11:00:00	136.74	0	0	0	NA
2015-01-05 12:00:00	124.728	0	0	0	NA
2015-01-05 13:00:00	112.827	0	0	0	NA
2015-01-05 14:00:00	101.269	0	0	0	NA
2015-01-05 15:00:00	90.112	11.383	12.721	11.073	NA
2015-01-05 16:00:00	80.143	144.512	147.687	140.045	NA
2015-01-05 17:00:00	71.466	249.792	316.021	310.011	NA
2015-01-05 18:00:00	64.672	411.152	450.843	446.005	NA
2015-01-05 19:00:00	60.45	499.915	532.556	528.612	NA
2015-01-05 20:00:00	59.364	465.067	553.168	549.813	NA
2015-01-05 21:00:00	61.583	447.525	510.844	507.932	NA
2015-01-05 22:00:00	66.774	369.938	409.408	407.055	NA
2015-01-05 23:00:00	74.302	187.768	259.642	257.785	NA
2015-01-06 00:00:00	83.453	81.347	89.176	85.518	NA
2015-01-06 01:00:00	93.921	0.802	0.273	0.576	NA
2015-01-06 02:00:00	105.228	0	0	0	NA
2015-01-06 03:00:00	116.93	0	0	0	NA
2015-01-06 04:00:00	128.897	0	0	0	NA
2015-01-06 05:00:00	140.869	0	0	0	NA
2015-01-06 06:00:00	152.385	0	0	0	NA
2015-01-06 07:00:00	162.016	0	0	0	NA
2015-01-06 08:00:00	165.253	0	0	0	NA
2015-01-06 09:00:00	159.112	0	0	0	NA
2015-01-06 10:00:00	148.529	0	0	0	NA
2015-01-06 11:00:00	136.77	0	0	0	NA
2015-01-06 12:00:00	124.76	0	0	0	NA
2015-01-06 13:00:00	112.852	0	0	0	NA
2015-01-06 14:00:00	101.285	0	0	0	NA
2015-01-06 15:00:00	90.115	10.15	12.736	11.282	NA
2015-01-06 16:00:00	80.129	133.408	147.982	141.4	NA
2015-01-06 17:00:00	71.465	316.802	316.802	311.145	NA
2015-01-06 18:00:00	64.637	452.154	452.154	446.835	NA
2015-01-06 19:00:00	60.38	534.396	534.396	529.77	NA
2015-01-06 20:00:00	59.267	555.498	555.498	551.637	NA
2015-01-06 21:00:00	61.469	513.589	513.589	510.43	NA
2015-01-06 22:00:00	66.657	412.44	412.44	409.672	NA
2015-01-06 23:00:00	74.164	259.052	262.739	260.282	NA
2015-01-07 00:00:00	83.3	89.217	91.837	87.474	NA
2015-01-07 01:00:00	93.761	0.942	0.375	0.721	NA
2015-01-07 02:00:00	105.077	0	0	0	NA
2015-01-07 03:00:00	116.781	0	0	0	NA
2015-01-07 04:00:00	128.748	0	0	0	NA
2015-01-07 05:00:00	140.72	0	0	0	NA
2015-01-07 06:00:00	152.23	0	0	0	NA
2015-01-07 07:00:00	161.862	0	0	0	NA
2015-01-07 08:00:00	165.148	0	0	0	NA
2015-01-07 09:00:00	159.089	0	0	0	NA
2015-01-07 10:00:00	148.542	0	0	0	NA
2015-01-07 11:00:00	136.793	0	0	0	NA
2015-01-07 12:00:00	124.785	0	0	0	NA
2015-01-07 13:00:00	112.872	0	0	0	NA
2015-01-07 14:00:00	101.296	0	0	0	NA
2015-01-07 15:00:00	90.113	9.615	12.79	10.823	NA
2015-01-07 16:00:00	80.107	132.313	148.391	137.011	NA
2015-01-07 17:00:00	71.384	298.027	317.719	306.267	NA
2015-01-07 18:00:00	64.532	437.745	453.605	442.974	NA
2015-01-07 19:00:00	60.252	525	536.377	526.879	NA
2015-01-07 20:00:00	59.114	549.578	557.963	549.353	NA
2015-01-07 21:00:00	61.293	509.695	516.457	508.343	NA
2015-01-07 22:00:00	66.465	407.532	415.586	407.433	NA
2015-01-07 23:00:00	73.985	256.747	265.936	257.81	NA
2015-01-08 00:00:00	83.144	88.988	94.587	86.769	NA
2015-01-08 01:00:00	93.597	0.752	0.505	0.894	NA
2015-01-08 02:00:00	104.924	0	0	0	NA
2015-01-08 03:00:00	116.63	0	0	0	NA
2015-01-08 04:00:00	128.598	0	0	0	NA
2015-01-08 05:00:00	140.567	0	0	0	NA
2015-01-08 06:00:00	152.074	0	0	0	NA
2015-01-08 07:00:00	161.7	0	0	0	NA
2015-01-08 08:00:00	165.035	0	0	0	NA
2015-01-08 09:00:00	159.058	0	0	0	NA
2015-01-08 10:00:00	148.55	0	0	0	NA
2015-01-08 11:00:00	136.812	0	0	0	NA
2015-01-08 12:00:00	124.805	0	0	0	NA
2015-01-08 13:00:00	112.887	0	0	0	NA
2015-01-08 14:00:00	101.301	0	0	0	NA
2015-01-08 15:00:00	90.103	10.07	12.882	11.86	NA
2015-01-08 16:00:00	80.094	144.762	148.917	145.189	NA
2015-01-08 17:00:00	71.332	300.663	318.772	316.428	NA
2015-01-08 18:00:00	64.452	441.183	455.196	452.826	NA
2015-01-08 19:00:00	60.142	527.832	538.492	536.169	NA
2015-01-08 20:00:00	58.977	554.203	560.561	558.15	NA
2015-01-08 21:00:00	61.139	516.054	519.449	516.841	NA
2015-01-08 22:00:00	66.3	410.575	418.839	416.14	NA
2015-01-08 23:00:00	73.857	266.205	269.229	266.248	NA
2015-01-09 00:00:00	83.016	95.418	97.42	92.195	NA
2015-01-09 01:00:00	93.431	1.125	0.668	1.112	NA
2015-01-09 02:00:00	104.767	0	0	0	NA
2015-01-09 03:00:00	116.476	0	0	0	NA
2015-01-09 04:00:00	128.446	0	0	0	NA
2015-01-09 05:00:00	140.413	0	0	0	NA
2015-01-09 06:00:00	151.912	0	0	0	NA
2015-01-09 07:00:00	161.534	0	0	0	NA
2015-01-09 08:00:00	164.914	0	0	0	NA
2015-01-09 09:00:00	159.019	0	0	0	NA
2015-01-09 10:00:00	148.55	0	0	0	NA
2015-01-09 11:00:00	136.828	0	0	0	NA
2015-01-09 12:00:00	124.819	0	0	0	NA
2015-01-09 13:00:00	112.896	0	0	0	NA
2015-01-09 14:00:00	101.3	0	0	0	NA
2015-01-09 15:00:00	90.089	10.452	13.014	10.247	NA
2015-01-09 16:00:00	80.044	131.157	149.558	130.142	NA
2015-01-09 17:00:00	71.273	205.365	319.962	295.881	NA
2015-01-09 18:00:00	64.366	488.763	456.925	431.213	NA
2015-01-09 19:00:00	60.025	487.77	540.747	512.929	NA
2015-01-09 20:00:00	58.834	415.312	563.286	532.876	NA
2015-01-09 21:00:00	60.977	204.998	522.559	489.25	NA
2015-01-09 22:00:00	66.13	328.028	422.2	387.058	NA
2015-01-09 23:00:00	73.651	125.032	272.615	238.384	NA
2015-01-10 00:00:00	82.82	30.868	100.336	78.135	NA
2015-01-10 01:00:00	93.262	1.035	0.869	1.186	NA
2015-01-10 02:00:00	104.607	0	0	0	NA
2015-01-10 03:00:00	116.32	0	0	0	NA
2015-01-10 04:00:00	128.29	0	0	0	NA
2015-01-10 05:00:00	140.257	0	0	0	NA
2015-01-10 06:00:00	151.75	0	0	0	NA
2015-01-10 07:00:00	161.363	0	0	0	NA
2015-01-10 08:00:00	164.786	0	0	0	NA
2015-01-10 09:00:00	158.973	0	0	0	NA
2015-01-10 10:00:00	148.544	0	0	0	NA
2015-01-10 11:00:00	136.835	0	0	0	NA
2015-01-10 12:00:00	124.828	0	0	0	NA
2015-01-10 13:00:00	112.9	0	0	0	NA
2015-01-10 14:00:00	101.294	0	0	0	NA
2015-01-10 15:00:00	90.069	4.715	13.181	10.117	NA
2015-01-10 16:00:00	80.004	140.962	150.314	128.889	NA
2015-01-10 17:00:00	71.207	286.32	321.285	295.006	NA
2015-01-10 18:00:00	64.272	380.127	458.794	432.057	NA
2015-01-10 19:00:00	59.9	312.713	543.138	517.717	NA
2015-01-10 20:00:00	58.683	442.255	566.143	541.997	NA
2015-01-10 21:00:00	60.81	508.483	525.789	502.633	NA
2015-01-10 22:00:00	65.957	406.125	425.667	403.528	NA
2015-01-10 23:00:00	73.476	257.57	276.092	255.743	NA
2015-01-11 00:00:00	82.653	81.428	103.326	88.129	NA
2015-01-11 01:00:00	93.091	0.917	1.113	1.474	NA
2015-01-11 02:00:00	104.446	0	0	0	NA
2015-01-11 03:00:00	116.163	0	0	0	NA
2015-01-11 04:00:00	128.134	0	0	0	NA
2015-01-11 05:00:00	140.098	0	0	0	NA
2015-01-11 06:00:00	151.584	0	0	0	NA
2015-01-11 07:00:00	161.189	0	0	0	NA
2015-01-11 08:00:00	164.648	0	0	0	NA
2015-01-11 09:00:00	158.919	0	0	0	NA
2015-01-11 10:00:00	148.532	0	0	0	NA
2015-01-11 11:00:00	136.837	0	0	0	NA
2015-01-11 12:00:00	124.833	0	0	0	NA
2015-01-11 13:00:00	112.898	0	0	0	NA
2015-01-11 14:00:00	101.281	0	0	0	NA
2015-01-11 15:00:00	90.044	4.192	13.387	9.756	NA
2015-01-11 16:00:00	79.957	36.118	151.188	121.675	NA
2015-01-11 17:00:00	71.135	66.285	322.744	280.682	NA
2015-01-11 18:00:00	64.169	42.015	460.8	413.899	NA
2015-01-11 19:00:00	59.769	59.028	545.662	501.258	NA
2015-01-11 20:00:00	58.526	92.198	569.124	528.388	NA
2015-01-11 21:00:00	60.637	111.55	529.133	492.113	NA
2015-01-11 22:00:00	65.777	84.237	429.234	395.976	NA
2015-01-11 23:00:00	73.298	51.317	279.659	251.879	NA
2015-01-12 00:00:00	82.482	37.468	106.387	88.357	NA
2015-01-12 01:00:00	92.93	1.443	1.407	1.716	NA
2015-01-12 02:00:00	104.282	0	0	0	NA
2015-01-12 03:00:00	116.002	0	0	0	NA
2015-01-12 04:00:00	127.977	0	0	0	NA
2015-01-12 05:00:00	139.938	0	0	0	NA
2015-01-12 06:00:00	151.415	0	0	0	NA
2015-01-12 07:00:00	161.008	0	0	0	NA
2015-01-12 08:00:00	164.504	0	0	0	NA
2015-01-12 09:00:00	158.856	0	0	0	NA
2015-01-12 10:00:00	148.513	0	0	0	NA
2015-01-12 11:00:00	136.833	0	0	0	NA
2015-01-12 12:00:00	124.828	0	0	0	NA
2015-01-12 13:00:00	112.89	0	0	0	NA
2015-01-12 14:00:00	101.264	0	0	0	NA
2015-01-12 15:00:00	90.011	14.285	13.635	10.812	NA
2015-01-12 16:00:00	79.904	66.183	152.177	134.32	NA
2015-01-12 17:00:00	71.057	221.33	324.336	303.17	NA
2015-01-12 18:00:00	64.061	308.942	462.944	441.173	NA
2015-01-12 19:00:00	59.63	472.038	548.317	526.519	NA
2015-01-12 20:00:00	58.361	406.088	572.23	550.262	NA
2015-01-12 21:00:00	60.457	433.912	532.591	510.232	NA
2015-01-12 22:00:00	65.592	270.637	432.907	410.032	NA
2015-01-12 23:00:00	73.115	163.505	283.313	261.13	NA
2015-01-13 00:00:00	82.307	65.34	109.515	92.444	NA
2015-01-13 01:00:00	92.752	2.765	1.757	2.037	NA
2015-01-13 02:00:00	104.116	0	0	0	NA
2015-01-13 03:00:00	115.841	0	0	0	NA
2015-01-13 04:00:00	127.817	0	0	0	NA
2015-01-13 05:00:00	139.775	0	0	0	NA
2015-01-13 06:00:00	151.242	0	0	0	NA
2015-01-13 07:00:00	160.824	0	0	0	NA
2015-01-13 08:00:00	164.352	0	0	0	NA
2015-01-13 09:00:00	158.785	0	0	0	NA
2015-01-13 10:00:00	148.488	0	0	0	NA
2015-01-13 11:00:00	136.822	0	0	0	NA
2015-01-13 12:00:00	124.82	0	0	0	NA
2015-01-13 13:00:00	112.876	0	0	0	NA
2015-01-13 14:00:00	101.239	0	0	0	NA
2015-01-13 15:00:00	89.963	11.082	13.929	14.369	NA
2015-01-13 16:00:00	79.844	138.815	153.287	160.457	NA
2015-01-13 17:00:00	70.971	308.268	326.066	338.01	NA
2015-01-13 18:00:00	63.946	413.678	465.223	477.965	NA
2015-01-13 19:00:00	59.485	538.59	551.107	563.812	NA
2015-01-13 20:00:00	58.191	562.967	575.462	587.704	NA
2015-01-13 21:00:00	60.271	541.698	536.162	547.852	NA
2015-01-13 22:00:00	65.402	438.2	436.674	448.124	NA
2015-01-13 23:00:00	72.928	322.613	287.052	297.7	NA
2015-01-14 00:00:00	82.13	130.753	112.701	116.101	NA
2015-01-14 01:00:00	92.575	3.398	2.17	2.875	NA
2015-01-14 02:00:00	103.949	0	0	0	NA
2015-01-14 03:00:00	115.677	0	0	0	NA
2015-01-14 04:00:00	127.654	0	0	0	NA
2015-01-14 05:00:00	139.611	0	0	0	NA
2015-01-14 06:00:00	151.067	0	0	0	NA
2015-01-14 07:00:00	160.635	0	0	0	NA
2015-01-14 08:00:00	164.191	0	0	0	NA
2015-01-14 09:00:00	158.707	0	0	0	NA
2015-01-14 10:00:00	148.455	0	0	0	NA
2015-01-14 11:00:00	136.805	0	0	0	NA
2015-01-14 12:00:00	124.806	0	0	0	NA
2015-01-14 13:00:00	112.857	0	0	0	NA
2015-01-14 14:00:00	101.208	0	0	0	NA
2015-01-14 15:00:00	89.919	11.52	14.262	12.952	NA
2015-01-14 16:00:00	79.778	141.647	154.513	151.66	NA
2015-01-14 17:00:00	70.878	315.145	327.925	329.759	NA
2015-01-14 18:00:00	63.825	459.693	467.638	473.076	NA
2015-01-14 19:00:00	59.331	549.69	554.026	561.797	NA
2015-01-14 20:00:00	58.014	580.392	578.812	587.782	NA
2015-01-14 21:00:00	60.08	544.527	539.841	548.846	NA
2015-01-14 22:00:00	65.21	441.791	440.538	448.238	NA
2015-01-14 23:00:00	72.737	289.453	290.877	296.288	NA
2015-01-15 00:00:00	81.948	116.418	115.94	115.451	NA
2015-01-15 01:00:00	92.393	2.768	2.652	3.416	NA
2015-01-15 02:00:00	103.778	0	0	0	NA
2015-01-15 03:00:00	115.512	0	0	0	NA
2015-01-15 04:00:00	127.491	0	0	0	NA
2015-01-15 05:00:00	139.445	0	0	0	NA
2015-01-15 06:00:00	150.891	0	0	0	NA
2015-01-15 07:00:00	160.44	0	0	0	NA
2015-01-15 08:00:00	164.024	0	0	0	NA
2015-01-15 09:00:00	158.621	0	0	0	NA
2015-01-15 10:00:00	148.416	0	0	0	NA
2015-01-15 11:00:00	136.781	0	0	0	NA
2015-01-15 12:00:00	124.787	0	0	0	NA
2015-01-15 13:00:00	112.832	0	0	0	NA
2015-01-15 14:00:00	101.173	0	0	0	NA
2015-01-15 15:00:00	89.87	13.04	14.637	15.173	NA
2015-01-15 16:00:00	79.706	144.65	155.86	164.84	NA
2015-01-15 17:00:00	70.78	322.627	329.92	346.561	NA
2015-01-15 18:00:00	63.694	466.13	470.186	490.749	NA
2015-01-15 19:00:00	59.172	559.705	557.072	579.756	NA
2015-01-15 20:00:00	57.83	590.448	582.282	605.536	NA
2015-01-15 21:00:00	59.883	556.28	543.627	565.96	NA
2015-01-15 22:00:00	65.007	451.473	444.497	464.38	NA
2015-01-15 23:00:00	72.543	296.2	294.779	310.651	NA
2015-01-16 00:00:00	81.764	111.835	119.229	124.863	NA
2015-01-16 01:00:00	92.211	4.733	3.21	4.079	NA
2015-01-16 02:00:00	103.606	0	0	0	NA
2015-01-16 03:00:00	115.346	0	0	0	NA
2015-01-16 04:00:00	127.326	0	0	0	NA
2015-01-16 05:00:00	139.276	0	0	0	NA
2015-01-16 06:00:00	150.711	0	0	0	NA
2015-01-16 07:00:00	160.242	0	0	0	NA
2015-01-16 08:00:00	163.849	0	0	0	NA
2015-01-16 09:00:00	158.526	0	0	0	NA
2015-01-16 10:00:00	148.369	0	0	0	NA
2015-01-16 11:00:00	136.754	0	0	0	NA
2015-01-16 12:00:00	124.76	0	0	0	NA
2015-01-16 13:00:00	112.801	0	0	0	NA
2015-01-16 14:00:00	101.13	0	0	0	NA
2015-01-16 15:00:00	89.816	13.168	15.062	13.262	NA
2015-01-16 16:00:00	79.646	157.527	157.324	150.103	NA
2015-01-16 17:00:00	70.674	303.832	332.049	326.309	NA
2015-01-16 18:00:00	63.558	416.145	472.866	467.974	NA
2015-01-16 19:00:00	59.006	480.098	560.244	555.568	NA
2015-01-16 20:00:00	57.639	585.597	585.869	580.909	NA
2015-01-16 21:00:00	59.679	542.047	547.519	541.942	NA
2015-01-16 22:00:00	64.802	442.947	448.545	442.581	NA
2015-01-16 23:00:00	72.344	278.218	298.762	292.528	NA
2015-01-17 00:00:00	81.576	120.36	122.557	114.932	NA
2015-01-17 01:00:00	92.025	3.97	3.85	4.087	NA
2015-01-17 02:00:00	103.432	0	0	0	NA
2015-01-17 03:00:00	115.177	0	0	0	NA
2015-01-17 04:00:00	127.16	0	0	0	NA
2015-01-17 05:00:00	139.106	0	0	0	NA
2015-01-17 06:00:00	150.529	0	0	0	NA
2015-01-17 07:00:00	160.039	0	0	0	NA
2015-01-17 08:00:00	163.668	0	0	0	NA
2015-01-17 09:00:00	158.423	0	0	0	NA
2015-01-17 10:00:00	148.315	0	0	0	NA
2015-01-17 11:00:00	136.718	0	0	0	NA
2015-01-17 12:00:00	124.728	0	0	0	NA
2015-01-17 13:00:00	112.764	0	0	0	NA
2015-01-17 14:00:00	101.083	0	0	0	NA
2015-01-17 15:00:00	89.742	12.948	15.53	13.461	NA
2015-01-17 16:00:00	79.542	146.11	158.908	150.595	NA
2015-01-17 17:00:00	70.562	291.642	334.31	325.762	NA
2015-01-17 18:00:00	63.416	432.81	475.677	466.745	NA
2015-01-17 19:00:00	58.833	539.91	563.542	554.072	NA
2015-01-17 20:00:00	57.442	490.66	589.57	579.707	NA
2015-01-17 21:00:00	59.469	448.19	551.514	541.417	NA
2015-01-17 22:00:00	64.595	436.595	452.683	442.478	NA
2015-01-17 23:00:00	72.141	208.015	302.82	292.947	NA
2015-01-18 00:00:00	81.386	108.667	125.919	115.92	NA
2015-01-18 01:00:00	91.838	4.943	4.581	4.469	NA
2015-01-18 02:00:00	103.258	0	0	0	NA
2015-01-18 03:00:00	115.007	0	0	0	NA
2015-01-18 04:00:00	126.992	0	0	0	NA
2015-01-18 05:00:00	138.935	0	0	0	NA
2015-01-18 06:00:00	150.343	0	0	0	NA
2015-01-18 07:00:00	159.832	0	0	0	NA
2015-01-18 08:00:00	163.479	0	0	0	NA
2015-01-18 09:00:00	158.313	0	0	0	NA
2015-01-18 10:00:00	148.254	0	0	0	NA
2015-01-18 11:00:00	136.677	0	0	0	NA
2015-01-18 12:00:00	124.69	0	0	0	NA
2015-01-18 13:00:00	112.721	0	0	0	NA
2015-01-18 14:00:00	101.029	0	0	0	NA
2015-01-18 15:00:00	89.676	18.193	16.047	13.378	NA
2015-01-18 16:00:00	79.451	102.048	160.612	147.324	NA
2015-01-18 17:00:00	70.443	281.337	336.702	321.196	NA
2015-01-18 18:00:00	63.266	416.382	478.62	462.508	NA
2015-01-18 19:00:00	58.652	397.503	566.962	551.719	NA
2015-01-18 20:00:00	57.239	392.087	593.384	578.892	NA
2015-01-18 21:00:00	59.255	369.1	555.608	541.461	NA
2015-01-18 22:00:00	64.379	188.657	456.908	443.048	NA
2015-01-18 23:00:00	71.935	101.34	306.95	293.77	NA
2015-01-19 00:00:00	81.192	51.51	129.31	117.449	NA
2015-01-19 01:00:00	91.651	2.107	5.409	5.034	NA
2015-01-19 02:00:00	103.081	0	0	0	NA
2015-01-19 03:00:00	114.835	0	0	0	NA
2015-01-19 04:00:00	126.822	0	0	0	NA
2015-01-19 05:00:00	138.762	0	0	0	NA
2015-01-19 06:00:00	150.157	0	0	0	NA
2015-01-19 07:00:00	159.622	0	0	0	NA
2015-01-19 08:00:00	163.284	0	0	0	NA
2015-01-19 09:00:00	158.194	0	0	0	NA
2015-01-19 10:00:00	148.186	0	0	0	NA
2015-01-19 11:00:00	136.627	0	0	0	NA
2015-01-19 12:00:00	124.646	0	0	0	NA
2015-01-19 13:00:00	112.672	0	0	0	NA
2015-01-19 14:00:00	100.969	0	0	0	NA
2015-01-19 15:00:00	89.592	3.883	16.616	14.109	NA
2015-01-19 16:00:00	79.354	59.22	162.434	151.699	NA
2015-01-19 17:00:00	70.318	145.937	339.223	327.353	NA
2015-01-19 18:00:00	63.11	258.42	481.688	469.16	NA
2015-01-19 19:00:00	58.466	499.538	570.504	558.457	NA
2015-01-19 20:00:00	57.029	592.153	597.307	585.963	NA
2015-01-19 21:00:00	59.036	556.067	559.797	549.42	NA
2015-01-19 22:00:00	64.161	453.775	461.214	453.134	NA
2015-01-19 23:00:00	71.727	300.747	311.152	305.18	NA
2015-01-20 00:00:00	80.997	127.918	132.77	126.811	NA
2015-01-20 01:00:00	91.447	5.865	6.286	6.148	NA
2015-01-20 02:00:00	102.902	0	0	0	NA
2015-01-20 03:00:00	114.663	0	0	0	NA
2015-01-20 04:00:00	126.652	0	0	0	NA
2015-01-20 05:00:00	138.586	0	0	0	NA
2015-01-20 06:00:00	149.967	0	0	0	NA
2015-01-20 07:00:00	159.406	0	0	0	NA
2015-01-20 08:00:00	163.081	0	0	0	NA
2015-01-20 09:00:00	158.067	0	0	0	NA
2015-01-20 10:00:00	148.11	0	0	0	NA
2015-01-20 11:00:00	136.573	0	0	0	NA
2015-01-20 12:00:00	124.596	0	0	0	NA
2015-01-20 13:00:00	112.617	0	0	0	NA
2015-01-20 14:00:00	100.904	0	0	0	NA
2015-01-20 15:00:00	89.514	8.835	17.233	16.379	NA
2015-01-20 16:00:00	79.25	80.158	164.38	164.237	NA
2015-01-20 17:00:00	70.186	184.438	341.874	342.584	NA
2015-01-20 18:00:00	62.947	261.503	484.884	484.368	NA
2015-01-20 19:00:00	58.273	303.278	574.163	571.591	NA
2015-01-20 20:00:00	56.814	270.452	601.339	596.471	NA
2015-01-20 21:00:00	58.81	231.415	564.081	556.713	NA
2015-01-20 22:00:00	63.938	201.103	465.603	455.285	NA
2015-01-20 23:00:00	71.513	117.652	315.422	302.736	NA
2015-01-21 00:00:00	80.799	37.418	136.302	122.987	NA
2015-01-21 01:00:00	91.255	1.577	7.212	6.103	NA
2015-01-21 02:00:00	102.722	0	0	0	NA
2015-01-21 03:00:00	114.49	0	0	0	NA
2015-01-21 04:00:00	126.48	0	0	0	NA
2015-01-21 05:00:00	138.41	0	0	0	NA
